hotel_reference_id,hotel_country,hotel_city,hotel_state_province,hotel_category,hotel_class
-3356971751899138888,THAILAND,PATTAYA,CHONBURI,,
8985604449714765893,PHILIPPINES,BORACAY,,Hotel,2.5
-4977836314730201214,THAILAND,KRABI,KRABI,Hotel,4.0
8046805502338300344,THAILAND,KRABI,,Hotel,5.0
3770158538149865134,PHILIPPINES,BORACAY,,Hotel,5.0
-4036485047693265121,THAILAND,CHIANG MAI,,Hotel,4.0
-2704629294879876269,THAILAND,BANGKOK,BANGKOK,Hotel,3.0
-8210170488258079843,PHILIPPINES,CEBU,,Hotel,3.0
-2210077552932484694,THAILAND,BANGKOK,,Hotel,3.0
7839883976258913938,THAILAND,PATTAYA,,Hotel,3.0
-2369738252522221978,THAILAND,SATTAHIP,CHONBURI,,
-4688958570533218878,THAILAND,TRANG,,,
415683451148386366,THAILAND,PHUKET-KARON BEACH,,Hotel,4.0
7361074308859246209,PHILIPPINES,QUEZON CITY,,Hotel,2.0
-9166818224240072384,THAILAND,BANGKOK DON MUANG AIRPORT,,Hotel,3.0
2456175864130305706,PHILIPPINES,MAKATI,NCR,,
3732058144694767584,THAILAND,PHUKET,,Hotel,4.0
1355898308589374396,PHILIPPINES,LAPU-LAPU,CEBU,Hotel,3.0
-7236673779934854925,PHILIPPINES,MANILA,,Hotel,2.5
-2082158180892015379,PHILIPPINES,CEBU,,Hotel,3.0
-658611238841135670,THAILAND,NAKHON SI THAMMARAT,NAKHON SI THAMMARAT,Hotel,3.0
8481516905533642199,THAILAND,BANGKOK,BANGKOK,Hotel,3.0
-8499306657406136261,THAILAND,AYUTTHAYA,PHRA NAKHON SI AYUTTHAYA,Hotel,2.5
-6210944768336270710,THAILAND,NAKHON PHANOM,NAKHON PHANOM,Hotel,3.0
960438756196383054,PHILIPPINES,BORACAY ISLAND,AKLAN,,
1418243561795584150,PHILIPPINES,ILOILO,ILOILO,Hotel,2.0
2794337645232747794,THAILAND,CHIANG MAI,CHIANG MAI,Hotel,4.0
-6815955273793419713,THAILAND,RAWAI,PHUKET,Hotel,3.5
4599451627936652163,THAILAND,KRABI,KRABI,Hotel,3.0
2550674351096997134,THAILAND,CHONBURI,CHONBURI,Hotel,2.5
4529394167030589577,PHILIPPINES,MANILA,,Hotel,3.0
445794530793409449,THAILAND,BANGKOK,,Hotel,3.0
3444715467959573681,PHILIPPINES,QUEZON CITY,,,
3922303048004898776,THAILAND,BANGKOK,,Hotel,3.5
-2380648626216003469,THAILAND,UDON THANI,UDON THANI,Hotel,4.0
3441718613916415635,THAILAND,BANGKOK,BANGKOK,Hotel,5.0
-3457632033019307386,THAILAND,TAKUA PA,PHANG NGA,Hotel,4.0
-1159090140088714193,PHILIPPINES,MANILA,METRO MANILA,Hotel,4.0
-818279473546177747,PHILIPPINES,MANILA,,Hotel,3.0
-6453989551538153134,PHILIPPINES,MAKATI CITY,,Hotel,3.0
686275090221890958,THAILAND,RAWAI,PHUKET,Hotel,3.5
2362273903703184603,THAILAND,CHIANG RAI,CHIANG RAI,Hotel,5.0
737800168025678384,THAILAND,BANGKOK,,Hotel,4.0
7519980929883092116,THAILAND,BANG PHLI,BANGKOK,Hotel,4.0
5583387481489724735,THAILAND,BANGKOK,,Hotel,3.0
4806499187123697807,THAILAND,PATONG,PHUKET,Hotel,5.0
6738858766003013334,THAILAND,KOH CHANG,TRAT,Hotel,3.0
4056482592722100723,PHILIPPINES,CEBU,CEBU,Hotel,5.0
3327599376688241400,PHILIPPINES,LAPU-LAPU,,,
5985474073821254461,PHILIPPINES,BORACAY,,Hotel,3.0
-2148228361099311864,PHILIPPINES,CEBU,CEBU,,
-568668653675705801,PHILIPPINES,BORACAY ISLAND,AKLAN,Hotel,2.0
1780483930363700905,THAILAND,BANGKOK,,Hotel,5.0
7764340296254694669,THAILAND,BANGKOK,,Hotel,5.0
7713786819239229801,PHILIPPINES,DALAGUETE,CEBU,Hotel,2.0
-3062340701040343285,THAILAND,CHIANG MAI,CHIANG MAI,Hotel,4.0
8143512310613640158,THAILAND,PATHUM THANI,PATHUM THANI,Hotel,3.0
-2177033095795567123,THAILAND,KO KOOD,TRAT,Hotel,3.0
7311251147211361688,THAILAND,BANGKOK,,Hotel,5.0
-5227849856506326211,PHILIPPINES,BAGUIO,BENGUET,,
721506258317487939,THAILAND,NAKHON SAWAN,,Hotel,4.0
1777575282317442933,PHILIPPINES,MANILA,,Hotel,3.0
5568968241032103235,THAILAND,SI RACHA,CHONBURI,Hotel,4.0
3346418517396356837,PHILIPPINES,SANTA FE,CEBU,Hotel,3.5
1418753303985831244,THAILAND,KRABI-AO NANG,,Hotel,4.0
-1577520288658100956,THAILAND,PHUKET,,Hotel,5.0
-5111945372743190524,THAILAND,KHAO YAI,NAKHON RATCHASIMA,Hotel,4.0
4667988455813483189,THAILAND,PATTAYA,CHONBURI,Hotel,4.0
-8592705034064704027,THAILAND,TRANG,TRANG,,
-6871636345029757408,THAILAND,RAYONG,RAYONG,Hotel,4.0
-7381250295003309950,PHILIPPINES,MANILA,,Hotel,3.0
-1905765054509501468,THAILAND,PATTAYA,CHONBURI,Hotel,5.0
-8347996303168978156,THAILAND,BANGKOK,BANGKOK,Hotel,3.5
8624212865442409596,THAILAND,BANGKOK,BANGKOK,Hotel,4.0
8297954387237038344,PHILIPPINES,BORACAY,,Hotel,3.5
-4986568394348676694,PHILIPPINES,PALAWAN,,Hotel,4.0
-5990654326216711362,PHILIPPINES,LAPU-LAPU,CEBU,,
-5655927719206931861,THAILAND,CHIANG MAI,CHIANG MAI,Hotel,3.0
-5522671288195252634,THAILAND,BANGKOK,BANGKOK,Hotel,3.0
-151053712891501056,THAILAND,BURIRAM,BURI RAM,Hotel,4.0
2199561013770532962,PHILIPPINES,CEBU,,Hotel,3.0
4158618386300431363,THAILAND,NAKHON SI THAMMARAT,,Hotel,3.0
-5533789424524159887,THAILAND,SURAT THANI,SURAT THANI,Hotel,4.5
7178937096715565947,PHILIPPINES,PASAY,NCR,,
5051666769469982799,THAILAND,CHIANG MAI,CHIANG MAI,Hotel,2.5
-5820938781383041267,THAILAND,BANGKOK,BANGKOK,Hotel,3.0
-4144141427543206453,PHILIPPINES,MAKATI,MANILA,Hotel,5.0
7165260738942248242,THAILAND,CHIANG MAI,CHIANG MAI,Hotel,3.0
4173146149948563667,THAILAND,BANGKOK,BANGKOK,Hotel,4.0
5799997536227316646,PHILIPPINES,MANDALUYONG,,Hotel,2.5
-6488952559847085649,PHILIPPINES,MAKATI,METRO MANILA,Hotel,2.0
4311750295663133245,PHILIPPINES,BORACAY,,Hotel,4.0
2337629031740378685,THAILAND,BANGKOK,,Hotel,4.0
8785569096920618354,THAILAND,BANGKOK,BANGKOK,Hotel,4.0
-217182281640644543,PHILIPPINES,BORACAY ISLAND,AKLAN,,
-8630589384131674280,THAILAND,BANGKOK,,Hotel,4.5
-3500121610411635248,THAILAND,CHIANG MAI,CHIANG MAI,Hotel,3.0
-4389373577309724183,THAILAND,KRABI,,Hotel,3.0
-5693790902444690878,THAILAND,PHUNPHIN,THAILAND,Hotel,3.0
7193668495717045384,THAILAND,CHIANG MAI,CHIANG MAI,Hotel,4.0
-9020457084151621981,THAILAND,BANGKOK,,Hotel,3.0
-8916968993540476915,THAILAND,KANCHANABURI,KANCHANABURI,,
1015664898185282434,PHILIPPINES,TACLOBAN,,Hotel,3.0
-7111339127140244559,PHILIPPINES,BATANGAS,BATANGAS,Hotel,1.0
-1389199289533382236,THAILAND,KHON KAEN,,,
-7616216374135825794,THAILAND,BANGKOK,BANGKOK,Hotel,3.0
-1462646900162271830,THAILAND,HAT YAI,SONGKHLA,,
7793504427196883272,THAILAND,HAT YAI,SONGKHLA,Hotel,3.5
2139118523749612656,THAILAND,SARABURI,SARABURI,Hotel,3.0
7508111660990028685,THAILAND,PATONG,PHUKET,Hotel,3.0
7287212612265374341,THAILAND,PHUKET,PHUKET,Hotel,5.0
152055669207648063,THAILAND,KARON,PHUKET,Hotel,5.0
-9206097099752226690,THAILAND,BANGKOK,,Hotel,5.0
-1139784355429018275,THAILAND,NAKHON SI THAMMARAT,,Hotel,4.0
-8902903924071639470,THAILAND,UDON THANI,UDON THANI,Hotel,3.0
4149254151172827821,PHILIPPINES,TAYTAY,,Hotel,2.5
-1164111723036188035,PHILIPPINES,MAKATI,METRO MANILA,,
1306839343100505768,THAILAND,BANGKOK,BANGKOK,Hotel,5.0
-2366197369889890578,THAILAND,BANGKOK,,,
4768544362826391123,PHILIPPINES,CAGAYAN DE ORO,MISAMIS ORIENTAL,Hotel,2.5
-3342104098976467335,THAILAND,CHA-AM,PHETCHABURI,Hotel,2.0
-1449032608516807857,PHILIPPINES,ILOILO,ILOILO,,
-6744184862826424776,THAILAND,AYUTTHAYA,PHRA NAKHON SI AYUTTHAYA,Hotel,3.0
3698825740068791966,PHILIPPINES,ZAMBOANGA,,Hotel,3.0
7277387692928116209,PHILIPPINES,BORACAY,,Hotel,3.0
-1393604809225450676,THAILAND,BANGKOK,BANGKOK,Hotel,3.0
-1919654448867548625,PHILIPPINES,MANILA,,Hotel,3.0
2611564915515245174,THAILAND,PHUKET,PHUKET,Hotel,3.0
-9067514170492683332,THAILAND,BANGKOK,BANGKOK,Hotel,3.0
-4267523856653059352,THAILAND,HUA HIN,,,
1071280437250619163,PHILIPPINES,LIPA,BATANGAS,,
-2238837467766769971,THAILAND,BURIRAM,BURIRAM,,
-8288978226807054364,PHILIPPINES,CORON,PALAWAN,,
5064066073512200023,THAILAND,KAMPHAENG PHET,KAMPHAENG PHET,Hotel,3.0
-807326951135520972,THAILAND,UDON THANI,,Hotel,4.0
-6315184040336181667,THAILAND,HAT YAI,SONGKHLA,Hotel,4.0
-3766740635847250124,PHILIPPINES,PUERTO PRINCESA,PALAWAN,Hotel,3.0
5597761403764568626,THAILAND,KRABI,,Hotel,3.0
4859928281416588197,PHILIPPINES,PARAÑAQUE,NATIONAL CAPITAL REGION,Hotel,3.0
6507388875682572781,THAILAND,BANG PHLI,SAMUT PRAKAN,Hotel,3.0
3753638267005330281,PHILIPPINES,MANILA,,Hotel,3.5
-4448169527487969837,THAILAND,DOEM BANG NANG BUAT,SUPHAN BURI,Hotel,2.5
-7480002993909476327,THAILAND,BANGKOK,,Hotel,4.0
-7459656444810339156,PHILIPPINES,CEBU,CEBU,,
-9212955825472495622,PHILIPPINES,BACOLOD,NEGROS OCCIDENTAL,Hotel,3.0
-8278917426563160904,THAILAND,PHUKET,PHUKET,Hotel,3.0
6256052565357954121,THAILAND,PHUKET,PHUKET,Hotel,3.0
-4324025304359343768,THAILAND,BANGKOK,,Hotel,3.5
7885802360891252598,THAILAND,KAMALA,PHUKET,,
5276587984163966008,THAILAND,PHUKET,PHUKET,Hotel,3.0
7200772723445303764,PHILIPPINES,CEBU,CEBU,Hotel,3.0
-565829286329952773,THAILAND,PATTAYA,CHONBURI,Hotel,3.0
4037041203472466110,THAILAND,BANGKOK,,Hotel,2.0
8015987122004090426,PHILIPPINES,TAGAYTAY,CAVITE,,
-4249555528131469220,THAILAND,NONG YA PLONG,PHETCHABURI,,
1024564649450676689,THAILAND,NONG KHAI,,,
-6571783284358535442,THAILAND,HAT YAI,SONGKHLA,Hotel,3.5
3686444593193911789,THAILAND,TRANG,TRANG,,
8661149395837891727,PHILIPPINES,MANILA,METRO MANILA,,
2225781102743081776,THAILAND,BETONG,YALA,Hotel,3.0
-4916224127895356362,THAILAND,KO PHI PHI,KRABI - TRANG,,
-485762158562326835,THAILAND,SADAO,SONGKHLA,Hotel,3.5
5761916880357562246,THAILAND,KO KAEO,PHUKET,,
6593938605292575392,THAILAND,CHIANG MAI,,,
5532582548431454365,THAILAND,PATTAYA,,,
-4174277464266542805,THAILAND,SATUN,SATUN,Hotel,3.0
-6439782004465683143,PHILIPPINES,MASBATE CITY,MASBATE,Hotel,1.0
-3815641877083486538,THAILAND,BANGKOK,,Apartment,3.0
-7969286922186550563,PHILIPPINES,MAKATI,MANILA,,
3500884556511526165,THAILAND,HAT YAI,,,
5339419936139316540,PHILIPPINES,TUGUEGARAO,CAGAYAN,Hotel,3.5
4420258850849921272,THAILAND,HAT YAI,SONGKHLA,Hotel,3.0
3954607862745626151,THAILAND,CHIANG MAI,CHIANG MAI,Hotel,5.0
9081967933445480606,THAILAND,CHIANG MAI,,Hotel,4.0
-4095253787871314013,THAILAND,KHON KAEN,KHON KAEN,Hotel,2.0
-4464323720072340696,THAILAND,CHIANGKHAN,LOEI,,
-3122986996088484457,THAILAND,HAT YAI,,Hotel,3.0
1373881185812850425,PHILIPPINES,SURIGAO,,Hotel,3.0
2445404849175329657,THAILAND,KRABI,KRABI,Hotel,3.0
8483521378193400285,THAILAND,BANGKOK,,Hotel,3.0
-8871074595441731412,PHILIPPINES,PASAY,NCR,,
776244565907545369,PHILIPPINES,GENERAL SANTOS,SOUTH COTABATO,Hotel,2.5
-632553733534258304,THAILAND,BANGKOK,,Hotel,3.5
4336837330197538816,THAILAND,PHUKET,PHUKET,Hotel,4.0
-4101863614385274108,THAILAND,PHUKET,PHUKET,Hotel,3.0
-4367403593784455673,THAILAND,RANONG,,Hotel,3.0
144522784646182348,PHILIPPINES,CORON,PALAWAN,Hotel,2.5
5974523836818789007,THAILAND,CHIANG MAI,CHIANG MAI,Hotel,4.0
-1792748319735529860,THAILAND,KRABI,KRABI,Hotel,3.0
3541943604739620810,THAILAND,CHIANG MAI,,Hotel,5.0
7932320406970737688,THAILAND,PATTAYA,CHONBURI,Hotel,3.0
-4766908645683796592,PHILIPPINES,BAGUIO,,,
-1997561522264337618,PHILIPPINES,LEGAZPI,ALBAY,Hotel,3.0
-1687445068471374735,THAILAND,CHIANG MAI,,Hotel,3.0
6949796615139671759,THAILAND,CHIANG MAI,CHIANGMAI,Hotel,4.0
-2284449745869102174,THAILAND,BANGKOK,,Hotel,5.0
-9012095274779352344,PHILIPPINES,PUERTO PRINCESA,PALAWAN,Hotel,3.0
-5607515259901905343,THAILAND,PHITSANULOK,,Hotel,3.0
776474577682270899,PHILIPPINES,PASAY,,Hotel,3.5
6451284133644731720,PHILIPPINES,MANILA,NATIONAL CAPITAL REGION,,
-6681486412942792981,THAILAND,BANGKOK,BANGKOK,Hotel,3.0
6452827173673012528,THAILAND,CHIANG RAI,CHIANG RAI,Hotel,3.0
2464207571799903331,THAILAND,UBON RATCHATHANI,,Hotel,3.5
-6618590292853187059,THAILAND,SADAO,SONGKHLA,Hotel,3.0
-8880681128321093570,PHILIPPINES,BORACAY,,Hotel,3.0
-3558602857452386344,THAILAND,BANGKOK,BANGKOK,Hotel,3.5
-2703233546327041025,THAILAND,BANGKOK,BANGKOK,Hotel,4.0
6554305814836322619,PHILIPPINES,BORACAY,,Hotel,4.0
4597546866661333310,THAILAND,CHIANG RAI,,,
-4153894576097129824,PHILIPPINES,CEBU,,Hotel,3.0
-1778467617877159225,THAILAND,KRABI,KRABI,Hotel,3.5
4016224369536348943,PHILIPPINES,BORACAY ISLAND,AKLAN,Hotel,4.0
-1444170789393823599,THAILAND,PATTAYA,CHONBURI,Hotel,3.0
7232968194408811651,THAILAND,BANGKOK,,Hotel,3.0
3994265461772338461,THAILAND,PATTAYA,CHONBURI,Hotel,3.0
3177826960142569281,PHILIPPINES,BORACAY,,Hotel,5.0
6701618065157837074,THAILAND,CHIANG MAI,,,
-4660995890183073765,THAILAND,CHIANG SAEN,CHIANG RAI,,
47736236969940058,THAILAND,PATTAYA,CHONBURI,Hotel,3.5
-2170889750967475226,THAILAND,RAYONG,RAYONG,Hotel,3.5
-4280444702668424867,THAILAND,BANGKOK,BANGKOK,Hotel,3.0
3458522971232391777,PHILIPPINES,TAGUM,DAVAO DEL SUR,Hotel,2.0
8718851297026616753,THAILAND,BANGKOK,,Hotel,3.5
1344308429878954799,PHILIPPINES,MANILA,,Hotel,4.0
-2581360448274365912,THAILAND,BANG PHLI,BANGKOK,Hotel,4.0
4106310232509236670,THAILAND,BANGKOK,BANGKOK,Hotel,4.0
7006814864302175586,THAILAND,SAM ROI YOT,PRACHUAP KHIRI KHAN,Hotel,3.5
-3626468978299246276,THAILAND,HUA HIN,PRACHUAP KHIRI KHAN,Hotel,3.5
8156085710598900611,THAILAND,HUA HIN,PRACHUAP KHIRI KHAN,Hotel,3.5
-5483658422986040005,THAILAND,TRANG,TRANG,Hotel,2.5
-199238781777160107,THAILAND,BANGKOK,,Hotel,3.0
-7446267537134646073,PHILIPPINES,ZAMBOANGA,,Hotel,4.0
559491532444391711,PHILIPPINES,TAGAYTAY,CAVITE,Hotel,3.0
-3494276764462905808,THAILAND,KHON KAEN,,Hotel,3.0
-3952310286802492898,PHILIPPINES,CEBU,,Hotel,5.0
9149747047365416854,THAILAND,BANGKOK,BANGKOK,Hotel,4.5
3318961852627719974,THAILAND,CHONBURI,CHONBURI,Hotel,3.0
-5984419434545419554,THAILAND,KRABI,,Hotel,4.0
2353485484952960535,THAILAND,PHUKET,,Hotel,5.0
4266295235411683494,THAILAND,SISAKET,SISAKET,Hotel,
1872457708407167986,PHILIPPINES,MANILA,,Hotel,5.0
-4555168835041705329,THAILAND,KOH TAO,SURAT THANI,Hotel,2.0
-6215596670123511392,THAILAND,BANGKOK,BANGKOK,,
5335367314842454036,THAILAND,CHIANG MAI,,,
6017317351639818619,PHILIPPINES,ILOILO,,Hotel,4.0
3345805018715354022,THAILAND,CHIANG MAI,CHIANG MAI,Hotel,3.0
-8087651107763217220,THAILAND,BANGKOK,BANGKOK,Hotel,4.0
8153072480122282215,THAILAND,LAMPANG,LAMPANG,Hotel,3.0
-708331668414316063,THAILAND,HAT YAI,SONGKHLA,Hotel,4.0
